payment_id,customer_id_payment,staff_id_payment,rental_id,amount,payment_date,rental_date,inventory_id,customer_id_rental,return_date,staff_id_rental,last_update_x_x,customer_id,store_id_x,first_name,last_name,email,address_id,activebool,create_date,last_update_y_x,active,film_id,store_id_y,last_update_x_y,title,description,release_year,language_id,rental_duration,rental_rate,length,replacement_cost,rating,last_update_y_y,special_features,fulltext
23509,86,2,10584,6.99,2007-03-01 12:27:13.996577,2005-08-01 13:58:47,715,86,2005-08-06 13:38:47,2,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,156,2,2006-02-15 10:09:17,Clerks Angels,A Thrilling Display of a Sumo Wrestler And a Girl who must Confront a Man in A Baloon,2006,1,3,4.99,164,15.99,G,2013-05-26 14:50:58.951,['Commentaries'],'angel':2 'baloon':20 'clerk':1 'confront':15 'display':5 'girl':12 'man':17 'must':14 'sumo':8 'thrill':4 'wrestler':9
23510,86,2,11916,0.99,2007-03-17 14:34:17.996577,2005-08-17 16:05:51,2631,86,2005-08-20 10:23:51,1,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,577,1,2006-02-15 10:09:17,Mile Mulan,A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention,2006,1,4,0.99,64,10.99,PG,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'boy':16 'cat':8 'confront':14 'convent':20 'epistl':5 'husband':11 'lacklustur':4 'mile':1 'mulan':2 'must':13 'mysql':19
23511,86,1,12198,2.99,2007-03-18 00:37:46.996577,2005-08-18 02:09:20,1628,86,2005-08-21 21:28:20,2,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,356,1,2006-02-15 10:09:17,Giant Troopers,A Fateful Display of a Feminist And a Monkey who must Vanquish a Monkey in The Canadian Rockies,2006,1,5,2.99,102,10.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries']","'canadian':19 'display':5 'fate':4 'feminist':8 'giant':1 'monkey':11,16 'must':13 'rocki':20 'trooper':2 'vanquish':14"
23512,86,2,12870,3.99,2007-03-19 01:23:04.996577,2005-08-19 02:54:38,991,86,2005-08-27 00:45:38,1,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,220,2,2006-02-15 10:09:17,Deer Virginian,A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia,2006,1,7,2.99,106,13.99,NC-17,2013-05-26 14:50:58.951,['Deleted Scenes'],"'cow':9 'deer':1 'georgia':21 'mad':8,17 'must':14 'overcom':15 'scientist':18 'soviet':20 'stori':5 'thought':4 'virginian':2 'woman':12"
23513,86,2,13338,4.99,2007-03-19 18:38:25.996577,2005-08-19 20:09:59,3739,86,2005-08-23 22:59:59,2,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,818,1,2006-02-15 10:09:17,Something Duck,A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station,2006,1,4,4.99,180,17.99,NC-17,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'bore':4 'car':9 'charact':5 'duck':2 'first':20 'frisbe':17 'husband':12 'man':21 'must':14 'outgun':15 'someth':1 'space':22 'station':23 'studi':6
23514,86,1,13535,4.99,2007-03-20 01:58:51.996577,2005-08-20 03:30:25,1563,86,2005-08-28 04:35:25,1,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,343,1,2006-02-15 10:09:17,Full Flatliners,A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank,2006,1,6,2.99,94,14.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'astronaut':8 'beauti':4 'documentari':5 'flatlin':2 'full':1 'monkey':16 'moos':11 'must':13 'pursu':14 'shark':19 'tank':20
23515,86,1,13874,2.99,2007-03-20 13:40:14.996577,2005-08-20 15:11:48,72,86,2005-08-21 18:26:48,2,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,15,1,2006-02-15 10:09:17,Alien Center,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,1,5,2.99,46,10.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'alien':1 'battl':15 'brilliant':4 'cat':8 'center':2 'convent':21 'drama':5 'feminist':17 'mad':11 'must':14 'mysql':20 'scientist':12
23516,86,2,14122,1.99,2007-03-20 23:57:27.996577,2005-08-21 01:29:01,3955,86,2005-08-27 05:31:01,1,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,862,2,2006-02-15 10:09:17,Summer Scarface,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank,2006,1,5,0.99,53,25.99,G,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'emot':4 'girl':16 'hunter':11 'lumberjack':8 'meet':14 'must':13 'panorama':5 'scarfac':2 'shark':19 'summer':1 'tank':20
23517,86,2,15099,4.99,2007-03-22 10:17:42.996577,2005-08-22 11:49:16,1940,86,2005-08-26 06:38:16,2,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,422,2,2006-02-15 10:09:17,Hollow Jeopardy,A Beautiful Character Study of a Robot And a Astronaut who must Overcome a Boat in A Monastery,2006,1,7,4.99,136,25.99,NC-17,2013-05-26 14:50:58.951,['Behind the Scenes'],'astronaut':12 'beauti':4 'boat':17 'charact':5 'hollow':1 'jeopardi':2 'monasteri':20 'must':14 'overcom':15 'robot':9 'studi':6
23518,86,1,15715,1.99,2007-03-23 09:26:06.996577,2005-08-23 10:57:40,3808,86,2005-08-28 12:40:40,1,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,834,2,2006-02-15 10:09:17,Spoilers Hellfighters,A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico,2006,1,4,0.99,151,26.99,G,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'defeat':15 'dog':17 'fanci':4 'gulf':20 'hellfight':2 'mexico':22 'must':14 'spoiler':1 'squirrel':12 'stori':5 'technic':8 'writer':9
23519,86,2,15940,5.99,2007-03-23 17:13:32.996577,2005-08-23 18:45:06,1606,86,2005-08-30 13:00:06,2,2006-02-16 02:30:53,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,90,True,2006-02-14,2013-05-26 14:49:45.738,1,351,1,2006-02-15 10:09:17,Gaslight Crusade,A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico,2006,1,4,2.99,106,10.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'amaz':4 'astronaut':11 'boy':8 'crusad':2 'epistl':5 'gaslight':1 'gulf':19 'man':16 'mexico':21 'must':13 'redeem':14
23520,87,1,10387,4.99,2007-03-01 05:10:57.996577,2005-08-01 06:42:31,1651,87,2005-08-08 07:44:31,1,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,361,1,2006-02-15 10:09:17,Gleaming Jawbreaker,A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies,2006,1,5,2.99,89,25.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries']",'amaz':4 'canadian':20 'car':17 'compos':8 'discov':15 'display':5 'forens':11 'gleam':1 'jawbreak':2 'must':14 'psychologist':12 'rocki':21
23521,87,1,12232,0.99,2007-03-18 01:42:40.996577,2005-08-18 03:14:14,2399,87,2005-08-19 05:44:14,2,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,524,2,2006-02-15 10:09:17,Lion Uncut,A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China,2006,1,6,0.99,50,13.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'ancient':20 'cat':12 'chef':9 'china':21 'display':5 'intrepid':4 'kill':15 'lion':1 'must':14 'pastri':8 'shark':18 'uncut':2
23522,87,1,12257,8.99,2007-03-18 02:39:29.996577,2005-08-18 04:11:03,269,87,2005-08-25 01:20:03,2,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,60,1,2006-02-15 10:09:17,Beast Hunchback,A Awe-Inspiring Epistle of a Student And a Squirrel who must Defeat a Boy in Ancient China,2006,1,3,4.99,89,22.99,R,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'ancient':20 'awe':5 'awe-inspir':4 'beast':1 'boy':18 'china':21 'defeat':16 'epistl':7 'hunchback':2 'inspir':6 'must':15 'squirrel':13 'student':10
23523,87,1,12264,5.99,2007-03-18 02:45:59.996577,2005-08-18 04:17:33,3073,87,2005-08-26 08:07:33,1,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,676,2,2006-02-15 10:09:17,Philadelphia Wife,A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert,2006,1,7,4.99,137,16.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes']",'administr':17 'astronaut':11 'conquer':14 'databas':16 'desert':21 'hunter':8 'must':13 'philadelphia':1 'sahara':20 'taut':4 'wife':2 'yarn':5
23524,87,1,13479,0.99,2007-03-19 23:37:37.996577,2005-08-20 01:09:11,1262,87,2005-08-26 05:35:11,2,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,280,1,2006-02-15 10:09:17,Empire Malkovich,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,2006,1,7,0.99,177,26.99,G,2013-05-26 14:50:58.951,['Deleted Scenes'],'abandon':19 'amaz':4 'car':16 'cat':11 'empir':1 'face':14 'feminist':8 'fun':20 'hous':21 'malkovich':2 'must':13 'stori':5
23525,87,1,13906,0.99,2007-03-20 14:44:29.996577,2005-08-20 16:16:03,3960,87,2005-08-21 13:29:03,2,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,863,2,2006-02-15 10:09:17,Sun Confessions,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park,2006,1,5,0.99,141,9.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Behind the Scenes']",'abandon':20 'amus':21 'beauti':4 'confess':2 'cow':9 'display':5 'dog':12 'mad':8 'must':14 'park':22 'redeem':15 'sun':1 'waitress':17
23526,87,2,14024,10.99,2007-03-20 19:42:24.996577,2005-08-20 21:13:58,1492,87,2005-08-29 23:02:58,1,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,327,1,2006-02-15 10:09:17,Fool Mockingbird,A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat,2006,1,3,4.99,158,24.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries']",'boat':21 'compos':11 'crocodil':8 'defeat':14 'fool':1 'lacklustur':4 'madman':16 'mockingbird':2 'must':13 'tale':5 'u':20 'u-boat':19
23527,87,1,14566,2.99,2007-03-21 14:53:31.996577,2005-08-21 16:25:05,84,87,2005-08-26 10:31:05,1,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,17,2,2006-02-15 10:09:17,Alone Trip,A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House,2006,1,3,0.99,82,14.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Behind the Scenes']",'abandon':22 'alon':1 'boat':19 'charact':7 'compos':11 'dog':14 'fast':5 'fast-pac':4 'fun':23 'hous':24 'must':16 'outgun':17 'pace':6 'studi':8 'trip':2
23528,87,1,15876,2.99,2007-03-23 15:00:36.996577,2005-08-23 16:32:10,1735,87,2005-08-24 18:16:10,1,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,378,1,2006-02-15 10:09:17,Greatest North,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin,2006,1,5,2.99,93,24.99,NC-17,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'agent':10 'astound':4 'berlin':21 'build':16 'charact':5 'greatest':1 'must':15 'north':2 'robot':13 'secret':9 'shark':19 'studi':6
23529,87,2,15890,4.99,2007-03-23 15:26:38.996577,2005-08-23 16:58:12,3625,87,2005-08-24 12:23:12,1,2006-02-16 02:30:53,87,1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,91,True,2006-02-14,2013-05-26 14:49:45.738,1,791,2,2006-02-15 10:09:17,Show Lord,A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan,2006,1,3,4.99,167,24.99,PG-13,2013-05-26 14:50:58.951,['Deleted Scenes'],'ancient':18 'butler':16 'fanci':4 'find':14 'girl':11 'japan':19 'lord':2 'must':13 'saga':5 'show':1 'student':8
23530,88,1,10424,0.99,2007-03-01 06:51:20.996577,2005-08-01 08:22:54,1921,88,2005-08-06 13:44:54,1,2006-02-16 02:30:53,88,2,Bonnie,Hughes,bonnie.hughes@sakilacustomer.org,92,True,2006-02-14,2013-05-26 14:49:45.738,1,417,2,2006-02-15 10:09:17,Hills Neighbors,A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat,2006,1,5,0.99,93,29.99,G,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'boat':21 'car':16 'display':5 'epic':4 'feminist':11 'hill':1 'hunter':8 'must':13 'neighbor':2 'sink':14 'u':20 'u-boat':19
23531,88,1,11056,6.99,2007-03-02 05:04:53.996577,2005-08-02 06:36:27,1404,88,2005-08-10 06:02:27,1,2006-02-16 02:30:53,88,2,Bonnie,Hughes,bonnie.hughes@sakilacustomer.org,92,True,2006-02-14,2013-05-26 14:49:45.738,1,307,2,2006-02-15 10:09:17,Fellowship Autumn,A Lacklusture Reflection of a Dentist And a Hunter who must Meet a Teacher in A Baloon,2006,1,6,4.99,77,9.99,NC-17,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'autumn':2 'baloon':19 'dentist':8 'fellowship':1 'hunter':11 'lacklustur':4 'meet':14 'must':13 'reflect':5 'teacher':16
23532,88,2,14097,2.99,2007-03-20 22:57:14.996577,2005-08-21 00:28:48,4351,88,2005-08-29 22:15:48,1,2006-02-16 02:30:53,88,2,Bonnie,Hughes,bonnie.hughes@sakilacustomer.org,92,True,2006-02-14,2013-05-26 14:49:45.738,1,948,2,2006-02-15 10:09:17,Voice Peach,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,2006,1,6,0.99,139,22.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'amaz':4 'mad':16 'manhattan':20 'must':13 'overcom':14 'panorama':5 'peach':2 'penthous':21 'pioneer':8 'scientist':17 'student':11 'voic':1
23533,88,2,14827,5.99,2007-03-22 00:00:58.996577,2005-08-22 01:32:32,2267,88,2005-08-31 06:21:32,2,2006-02-16 02:30:53,88,2,Bonnie,Hughes,bonnie.hughes@sakilacustomer.org,92,True,2006-02-14,2013-05-26 14:49:45.738,1,489,2,2006-02-15 10:09:17,Juggler Hardly,A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California,2006,1,4,0.99,54,14.99,PG-13,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries']",'astronaut':12 'california':19 'car':17 'challeng':15 'cow':9 'epic':4 'hard':2 'juggler':1 'mad':8 'must':14 'stori':5
23534,88,2,15098,3.99,2007-03-22 10:16:45.996577,2005-08-22 11:48:19,4414,88,2005-08-31 11:07:19,2,2006-02-16 02:30:53,88,2,Bonnie,Hughes,bonnie.hughes@sakilacustomer.org,92,True,2006-02-14,2013-05-26 14:49:45.738,1,965,1,2006-02-15 10:09:17,Watership Frontier,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,2006,1,6,0.99,112,28.99,G,2013-05-26 14:50:58.951,['Commentaries'],'boat':8 'crocodil':11 'emot':4 'frontier':2 'georgia':19 'meet':14 'moos':16 'must':13 'soviet':18 'watership':1 'yarn':5
23535,88,1,15898,4.99,2007-03-23 15:41:27.996577,2005-08-23 17:13:01,3502,88,2005-08-29 11:22:01,2,2006-02-16 02:30:53,88,2,Bonnie,Hughes,bonnie.hughes@sakilacustomer.org,92,True,2006-02-14,2013-05-26 14:49:45.738,1,767,1,2006-02-15 10:09:17,Scalawag Duck,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,2006,1,6,4.99,183,13.99,NC-17,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'car':8 'confront':14 'duck':2 'fate':4 'monasteri':19 'must':13 'reflect':5 'scalawag':1 'teacher':11 'waitress':16
23536,89,2,10806,4.99,2007-03-01 20:53:55.996577,2005-08-01 22:25:29,3553,89,2005-08-04 18:46:29,2,2006-02-16 02:30:53,89,1,Julia,Flores,julia.flores@sakilacustomer.org,93,True,2006-02-14,2013-05-26 14:49:45.738,1,777,1,2006-02-15 10:09:17,Secretary Rouge,A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory,2006,1,5,4.99,158,10.99,PG,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']",'action':5 'action-pack':4 'baloon':22 'compos':14 'cow':11 'discov':17 'factori':23 'mad':10 'must':16 'pack':6 'panorama':7 'robot':19 'roug':2 'secretari':1
23537,89,1,11090,3.99,2007-03-02 06:25:06.996577,2005-08-02 07:56:40,2743,89,2005-08-10 07:58:40,1,2006-02-16 02:30:53,89,1,Julia,Flores,julia.flores@sakilacustomer.org,93,True,2006-02-14,2013-05-26 14:49:45.738,1,602,1,2006-02-15 10:09:17,Mourning Purple,A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans,2006,1,5,0.99,146,14.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Deleted Scenes', 'Behind the Scenes']",'chase':14 'display':5 'lacklustur':4 'lumberjack':11 'mourn':1 'must':13 'new':18 'orlean':19 'pioneer':16 'purpl':2 'waitress':8
23538,89,1,12118,3.99,2007-03-17 21:42:51.996577,2005-08-17 23:14:25,158,89,2005-08-26 22:26:25,1,2006-02-16 02:30:53,89,1,Julia,Flores,julia.flores@sakilacustomer.org,93,True,2006-02-14,2013-05-26 14:49:45.738,1,34,2,2006-02-15 10:09:17,Arabia Dogma,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,1,6,0.99,62,29.99,NC-17,2013-05-26 14:50:58.951,"['Commentaries', 'Deleted Scenes']",'arabia':1 'cow':12 'defeat':15 'dogma':2 'epistl':5 'mad':11 'madman':8 'must':14 'nigeria':19 'student':17 'touch':4
23539,89,2,12431,2.99,2007-03-18 09:03:25.996577,2005-08-18 10:34:59,4461,89,2005-08-22 14:42:59,1,2006-02-16 02:30:53,89,1,Julia,Flores,julia.flores@sakilacustomer.org,93,True,2006-02-14,2013-05-26 14:49:45.738,1,975,1,2006-02-15 10:09:17,Willow Tracy,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,2006,1,6,2.99,137,22.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'astronaut':11 'boat':8 'brilliant':4 'challeng':14 'manhattan':19 'must':13 'panorama':5 'penthous':20 'teacher':16 'traci':2 'willow':1
23540,89,1,12756,2.99,2007-03-18 21:20:39.996577,2005-08-18 22:52:13,1840,89,2005-08-21 17:22:13,1,2006-02-16 02:30:53,89,1,Julia,Flores,julia.flores@sakilacustomer.org,93,True,2006-02-14,2013-05-26 14:49:45.738,1,400,1,2006-02-15 10:09:17,Hardly Robbers,A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin,2006,1,7,2.99,72,15.99,R,2013-05-26 14:50:58.951,"['Trailers', 'Behind the Scenes']",'berlin':19 'car':12 'charact':5 'emot':4 'hard':1 'hunter':9 'kill':15 'must':14 'robber':2 'studi':6 'woman':17
23541,89,1,13823,2.99,2007-03-20 12:10:36.996577,2005-08-20 13:42:10,3875,89,2005-08-22 18:45:10,1,2006-02-16 02:30:53,89,1,Julia,Flores,julia.flores@sakilacustomer.org,93,True,2006-02-14,2013-05-26 14:49:45.738,1,847,2,2006-02-15 10:09:17,Stock Glass,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China,2006,1,7,2.99,160,10.99,PG,2013-05-26 14:50:58.951,['Commentaries'],'ancient':18 'bore':4 'china':19 'crocodil':8 'epistl':5 'glass':2 'lumberjack':11 'moos':16 'must':13 'outgun':14 'stock':1
23542,89,1,15845,2.99,2007-03-23 14:07:00.996577,2005-08-23 15:38:34,4312,89,2005-08-25 10:06:34,1,2006-02-16 02:30:53,89,1,Julia,Flores,julia.flores@sakilacustomer.org,93,True,2006-02-14,2013-05-26 14:49:45.738,1,939,2,2006-02-15 10:09:17,Vertigo Northwest,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,2006,1,4,2.99,90,17.99,R,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']","'ancient':21 'cow':19 'display':5 'japan':22 'mad':8,12,18 'must':15 'northwest':2 'outgun':16 'scientist':9,13 'unbeliev':4 'vertigo':1"
23543,90,1,10722,4.99,2007-03-01 17:35:34.996577,2005-08-01 19:07:08,2849,90,2005-08-04 14:09:08,2,2006-02-16 02:30:53,90,2,Ruby,Washington,ruby.washington@sakilacustomer.org,94,True,2006-02-14,2013-05-26 14:49:45.738,1,624,2,2006-02-15 10:09:17,Nightmare Chill,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,1,3,4.99,149,25.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes', 'Behind the Scenes']",'abandon':19 'brilliant':4 'butler':11 'chill':2 'display':5 'fight':14 'mine':20 'must':13 'nightmar':1 'robot':8 'shaft':21 'waitress':16
23544,90,1,10835,4.99,2007-03-01 21:57:15.996577,2005-08-01 23:28:49,351,90,2005-08-10 21:28:49,2,2006-02-16 02:30:53,90,2,Ruby,Washington,ruby.washington@sakilacustomer.org,94,True,2006-02-14,2013-05-26 14:49:45.738,1,78,1,2006-02-15 10:09:17,Blackout Private,A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan,2006,1,7,2.99,85,12.99,PG,2013-05-26 14:50:58.951,"['Trailers', 'Deleted Scenes']",'agent':19 'ancient':21 'blackout':1 'challeng':16 'chef':9 'intrepid':4 'japan':22 'mad':12 'must':15 'pastri':8 'privat':2 'scientist':13 'secret':18 'yarn':5
23545,90,2,11231,4.99,2007-03-02 11:30:37.996577,2005-08-02 13:02:11,1100,90,2005-08-07 10:05:11,2,2006-02-16 02:30:53,90,2,Ruby,Washington,ruby.washington@sakilacustomer.org,94,True,2006-02-14,2013-05-26 14:49:45.738,1,244,2,2006-02-15 10:09:17,Dorado Notting,A Action-Packed Tale of a Sumo Wrestler And a A Shark who must Meet a Frisbee in California,2006,1,5,4.99,139,26.99,NC-17,2013-05-26 14:50:58.951,['Commentaries'],'action':5 'action-pack':4 'california':22 'dorado':1 'frisbe':20 'meet':18 'must':17 'not':2 'pack':6 'shark':15 'sumo':10 'tale':7 'wrestler':11
23546,90,1,11516,0.99,2007-03-16 22:23:13.996577,2005-08-16 23:54:47,1860,90,2005-08-17 20:05:47,1,2006-02-16 02:30:53,90,2,Ruby,Washington,ruby.washington@sakilacustomer.org,94,True,2006-02-14,2013-05-26 14:49:45.738,1,406,1,2006-02-15 10:09:17,Haunting Pianist,A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park,2006,1,5,0.99,181,22.99,R,2013-05-26 14:50:58.951,['Behind the Scenes'],'abandon':22 'administr':11 'amus':23 'compos':14 'databas':10 'defeat':17 'fast':5 'fast-pac':4 'haunt':1 'must':16 'pace':6 'park':24 'pianist':2 'squirrel':19 'stori':7
23547,90,2,12019,0.99,2007-03-17 18:17:21.996577,2005-08-17 19:48:55,2566,90,2005-08-21 18:20:55,1,2006-02-16 02:30:53,90,2,Ruby,Washington,ruby.washington@sakilacustomer.org,94,True,2006-02-14,2013-05-26 14:49:45.738,1,562,1,2006-02-15 10:09:17,Masked Bubble,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft,2006,1,6,0.99,151,12.99,PG-13,2013-05-26 14:50:58.951,"['Commentaries', 'Behind the Scenes']","'abandon':19 'boat':11 'bubbl':2 'documentari':5 'fanci':4 'mask':1 'mine':20 'must':13 'pioneer':8,16 'pursu':14 'shaft':21"
23548,90,1,12788,2.99,2007-03-18 22:43:35.996577,2005-08-19 00:15:09,644,90,2005-08-27 21:54:09,1,2006-02-16 02:30:53,90,2,Ruby,Washington,ruby.washington@sakilacustomer.org,94,True,2006-02-14,2013-05-26 14:49:45.738,1,140,1,2006-02-15 10:09:17,Cheaper Clyde,A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan,2006,1,6,0.99,87,23.99,G,2013-05-26 14:50:58.951,"['Trailers', 'Commentaries', 'Behind the Scenes']",'ancient':19 'charact':5 'cheaper':1 'clyde':2 'discov':15 'dog':17 'emot':4 'girl':12 'japan':20 'must':14 'pioneer':9 'studi':6
23549,90,1,13051,4.99,2007-03-19 07:59:59.996577,2005-08-19 09:31:33,4064,90,2005-08-28 06:15:33,1,2006-02-16 02:30:53,90,2,Ruby,Washington,ruby.washington@sakilacustomer.org,94,True,2006-02-14,2013-05-26 14:49:45.738,1,886,1,2006-02-15 10:09:17,Theory Mermaid,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,2006,1,5,0.99,184,9.99,PG-13,2013-05-26 14:50:58.951,"['Deleted Scenes', 'Behind the Scenes']",'compos':8 'fate':4 'first':19 'man':20 'mermaid':2 'monkey':11 'must':13 'space':21 'station':22 'theori':1 'vanquish':14 'woman':16 'yarn':5
