customer_id,customer_name,store_id,active,total_payments,lifetime_value,avg_payment,first_payment_date,last_payment_date,active_days,total_rentals,annualised_clv,segment
215,Jessie Banks,2,1,24,81.76,3.4067,2007-02-15,2007-05-14,88.01177083333333,24,339.07,Low Value
527,Cory Meehan,1,1,24,81.76,3.4067,2007-02-15,2007-05-14,87.94954861111111,24,339.31,Low Value
151,Megan Palmer,2,1,25,81.75,3.27,2007-02-18,2007-04-30,70.96560185185186,25,420.47,Low Value
311,Paul Trout,2,1,15,80.85,5.39,2007-03-01,2007-04-30,60.62021990740741,15,486.81,Low Value
449,Oscar Aquino,2,1,17,80.83,4.7547,2007-02-15,2007-04-30,74.45346064814815,17,396.26,Low Value
205,Eileen Carr,2,1,18,80.82,4.49,2007-02-15,2007-04-30,74.64236111111111,18,395.21,Low Value
316,Steven Curley,1,1,19,80.81,4.2532,2007-03-01,2007-04-30,60.64554398148148,19,486.36,Low Value
184,Vivian Ruiz,1,1,20,80.8,4.04,2007-02-17,2007-04-30,72.07208333333334,20,409.2,Low Value
287,Becky Miles,2,1,22,80.78,3.6718,2007-03-01,2007-05-14,74.06888888888889,22,398.07,Low Value
290,Kristina Chambers,1,1,22,80.78,3.6718,2007-03-02,2007-04-30,59.95703703703704,22,491.76,Low Value
521,Roland South,2,1,23,80.77,3.5117,2007-02-16,2007-05-14,86.893125,23,339.28,Low Value
357,Keith Rico,1,1,23,80.77,3.5117,2007-02-15,2007-04-30,74.3562037037037,23,396.48,Low Value
109,Edna West,2,1,19,79.81,4.2005,2007-02-16,2007-04-30,73.38260416666667,19,396.97,Low Value
304,David Royal,2,1,19,79.81,4.2005,2007-03-01,2007-04-30,60.07956018518519,19,484.87,Low Value
185,Roberta Harper,1,1,20,79.8,3.99,2007-02-18,2007-04-30,71.13894675925926,20,409.44,Low Value
282,Jenny Castro,2,1,20,79.8,3.99,2007-03-02,2007-05-14,73.10315972222222,20,398.44,Low Value
387,Jesse Schilling,2,1,22,79.78,3.6264,2007-02-15,2007-04-28,71.90920138888889,22,404.95,Low Value
391,Clarence Gamez,1,1,25,79.75,3.19,2007-02-15,2007-04-30,74.86159722222222,25,388.83,Low Value
429,Frederick Isbell,2,1,16,78.84,4.9275,2007-02-16,2007-04-30,72.72511574074075,16,395.69,Low Value
599,Austin Cintron,2,1,18,78.82,4.3789,2007-02-18,2007-04-30,71.00793981481482,18,405.16,Low Value
18,Carol Garcia,2,1,19,78.81,4.1479,2007-02-15,2007-04-30,73.5715625,19,390.99,Low Value
9,Margaret Moore,2,1,20,78.8,3.94,2007-02-20,2007-05-14,82.80318287037036,20,347.35,Low Value
338,Dennis Gilman,1,1,20,78.8,3.94,2007-03-01,2007-04-30,60.07694444444444,20,478.75,Low Value
298,Erika Pena,1,1,21,78.79,3.7519,2007-03-01,2007-04-29,59.664409722222224,21,482.0,Low Value
62,Joan Cooper,1,1,21,78.79,3.7519,2007-02-15,2007-04-30,74.6301736111111,21,385.34,Low Value
227,Colleen Burton,1,1,22,78.78,3.5809,2007-02-16,2007-05-14,87.17016203703703,22,329.87,Low Value
435,Ricky Shelby,2,1,23,78.77,3.4248,2007-02-15,2007-04-30,73.83659722222222,23,389.39,Low Value
223,Melinda Fernandez,1,1,16,77.84,4.865,2007-02-16,2007-04-30,72.82866898148148,16,390.12,Low Value
402,Luis Yanez,1,1,19,77.81,4.0953,2007-02-14,2007-04-30,74.3634837962963,19,381.92,Low Value
134,Emma Boyd,1,1,19,77.81,4.0953,2007-02-16,2007-04-29,72.32668981481481,19,392.67,Low Value
394,Chris Brothers,2,1,20,77.8,3.89,2007-02-15,2007-05-14,88.17590277777778,20,322.05,Low Value
384,Ernest Stepp,2,1,21,77.79,3.7043,2007-02-17,2007-04-29,70.94085648148148,21,400.24,Low Value
104,Rita Graham,1,1,22,77.78,3.5355,2007-02-15,2007-04-30,74.3683449074074,22,381.74,Low Value
243,Lydia Burke,1,1,23,77.77,3.3813,2007-02-15,2007-04-30,74.32520833333334,23,381.92,Low Value
246,Marian Mendoza,1,1,18,76.82,4.2678,2007-02-15,2007-04-30,74.23960648148149,18,377.69,Low Value
93,Phyllis Foster,1,1,20,76.8,3.84,2007-02-18,2007-04-28,69.7878125,20,401.67,Low Value
118,Kim Cruz,1,1,20,76.8,3.84,2007-02-16,2007-04-30,73.04511574074074,20,383.76,Low Value
224,Pearl Garza,2,1,22,76.78,3.49,2007-02-15,2007-04-30,73.74842592592593,22,380.0,Low Value
70,Christina Ramirez,2,1,17,75.83,4.4606,2007-02-18,2007-04-29,69.94116898148148,17,395.73,Low Value
270,Leah Curtis,1,1,19,75.81,3.99,2007-03-01,2007-04-30,60.42390046296296,19,457.94,Low Value
358,Samuel Marlow,2,1,20,75.8,3.79,2007-02-15,2007-04-30,74.19607638888888,20,372.89,Low Value
551,Clayton Barbee,2,1,21,75.79,3.609,2007-02-17,2007-04-30,71.96944444444445,21,384.38,Low Value
530,Darryl Ashcraft,2,1,22,75.78,3.4445,2007-02-15,2007-05-14,88.30796296296296,22,313.22,Low Value
183,Ida Andrews,2,1,22,75.78,3.4445,2007-02-15,2007-04-30,74.29469907407407,22,372.3,Low Value
194,Kristen Chavez,2,1,16,74.84,4.6775,2007-02-15,2007-04-30,73.54166666666667,16,371.44,Low Value
412,Allen Butterfield,2,1,17,74.83,4.4018,2007-02-21,2007-05-14,82.3450462962963,17,331.69,Low Value
555,Dwight Lombardi,1,1,17,74.83,4.4018,2007-02-21,2007-04-30,68.72913194444445,17,397.4,Low Value
327,Larry Thrasher,2,1,19,74.81,3.9374,2007-03-01,2007-05-14,74.37192129629629,19,367.15,Low Value
420,Jacob Lance,1,1,20,74.8,3.74,2007-02-19,2007-04-30,70.29319444444444,20,388.4,Low Value
76,Irene Price,2,1,21,74.79,3.5614,2007-02-15,2007-04-30,73.94571759259259,21,369.17,Low Value
142,April Burns,1,1,23,74.77,3.2509,2007-02-15,2007-05-14,88.32399305555556,23,308.99,Low Value
398,Antonio Meek,1,1,15,73.85,4.9233,2007-02-15,2007-04-30,74.47586805555555,15,361.93,Low Value
291,Toni Holt,1,1,17,73.83,4.3429,2007-03-01,2007-04-30,60.219479166666666,17,447.5,Low Value
399,Danny Isom,1,1,18,73.82,4.1011,2007-02-20,2007-04-30,69.04975694444444,18,390.22,Low Value
152,Alicia Mills,1,1,19,73.81,3.8847,2007-02-19,2007-05-14,83.57612268518518,19,322.35,Low Value
79,Rachel Barnes,1,1,19,73.81,3.8847,2007-02-20,2007-04-30,69.04494212962963,19,390.19,Low Value
428,Herbert Kruger,2,1,19,73.81,3.8847,2007-02-15,2007-04-30,74.55484953703704,19,361.35,Low Value
543,Lance Pemberton,1,1,20,73.8,3.69,2007-02-16,2007-04-30,73.38269675925926,20,367.08,Low Value
335,Gregory Mauldin,1,1,22,73.78,3.3536,2007-03-01,2007-05-14,74.02555555555556,22,363.79,Low Value
596,Enrique Forsythe,1,1,22,73.78,3.3536,2007-02-16,2007-05-14,87.2623263888889,22,308.61,Low Value
411,Norman Currier,1,1,24,73.76,3.0733,2007-02-17,2007-05-14,86.19752314814815,24,312.33,Low Value
95,Paula Bryant,2,1,17,72.83,4.2841,2007-02-14,2007-04-30,74.89697916666667,17,354.93,Low Value
556,Armando Gruber,2,1,18,72.82,4.0456,2007-02-17,2007-04-30,72.11702546296296,18,368.56,Low Value
325,Timothy Bunn,1,1,18,72.82,4.0456,2007-03-01,2007-04-30,60.61869212962963,18,438.47,Low Value
85,Anne Powell,2,1,21,72.79,3.4662,2007-02-16,2007-04-30,73.38166666666666,21,362.06,Low Value
301,Robert Baughman,2,1,15,71.85,4.79,2007-03-01,2007-04-30,59.86369212962963,15,438.08,Low Value
222,Delores Hansen,2,1,16,71.84,4.49,2007-02-15,2007-04-30,74.19050925925926,16,353.44,Low Value
94,Norma Gonzales,1,1,19,71.81,3.7795,2007-02-15,2007-05-14,88.50136574074074,19,296.16,Low Value
430,Ray Houle,1,1,20,71.8,3.59,2007-02-15,2007-04-30,74.81731481481482,20,350.28,Low Value
278,Billie Horton,2,1,21,71.79,3.4186,2007-03-01,2007-04-30,60.239270833333336,21,434.99,Low Value
177,Samantha Duncan,2,1,23,71.77,3.1204,2007-02-15,2007-04-30,73.84128472222223,23,354.76,Low Value
378,Eugene Culpepper,1,1,18,70.82,3.9344,2007-02-16,2007-04-30,73.23006944444444,18,352.99,Low Value
255,Irma Pearson,2,1,18,70.82,3.9344,2007-02-15,2007-04-30,74.11833333333334,18,348.76,Low Value
370,Wayne Truong,2,1,19,70.81,3.7268,2007-02-14,2007-04-30,74.81461805555556,19,345.46,Low Value
303,William Satterfield,2,1,19,70.81,3.7268,2007-03-02,2007-04-30,59.468090277777776,19,434.61,Low Value
117,Edith Mcdonald,1,1,17,69.83,4.1076,2007-02-16,2007-04-29,71.95871527777778,17,354.2,Low Value
369,Fred Wheat,2,1,21,69.79,3.3233,2007-02-15,2007-05-14,88.48030092592593,21,287.9,Low Value
514,Franklin Troutman,2,1,21,69.79,3.3233,2007-02-16,2007-04-30,72.74532407407408,21,350.17,Low Value
310,Daniel Cabral,2,1,13,68.87,5.2977,2007-03-02,2007-04-30,59.66216435185185,13,421.33,Low Value
465,Floyd Gandy,1,1,16,68.84,4.3025,2007-02-15,2007-04-27,71.34752314814814,16,352.17,Low Value
525,Adrian Clary,2,1,18,68.82,3.8233,2007-02-16,2007-05-14,86.8771875,18,289.14,Low Value
355,Terry Grissom,2,1,19,68.81,3.6216,2007-02-15,2007-05-14,87.7334375,19,286.27,Low Value
283,Felicia Sutton,1,1,23,68.77,2.99,2007-03-17,2007-04-30,44.775162037037035,23,560.6,Low Value
464,Jerome Kenyon,1,1,14,67.86,4.8471,2007-02-15,2007-04-30,73.81533564814815,14,335.55,Low Value
48,Ann Evans,1,1,14,67.86,4.8471,2007-02-16,2007-04-30,73.3331712962963,14,337.76,Low Value
315,Kenneth Gooden,2,0,14,67.86,4.8471,2007-03-02,2007-05-14,73.06405092592593,14,339.0,Low Value
218,Vera Mccoy,1,1,18,67.82,3.7678,2007-02-15,2007-04-30,74.03269675925925,18,334.37,Low Value
191,Jeanette Greene,1,1,18,66.82,3.7122,2007-02-14,2007-05-14,88.63978009259259,18,275.15,Low Value
458,Lloyd Dowd,1,1,19,66.81,3.5163,2007-02-19,2007-04-28,68.51844907407407,19,355.9,Low Value
568,Alberto Henning,2,1,21,66.79,3.1805,2007-02-16,2007-05-14,87.21450231481481,21,279.52,Low Value
272,Kay Caldwell,1,1,13,65.87,5.0669,2007-03-01,2007-04-30,59.622199074074075,13,403.25,Low Value
353,Jonathan Scarborough,1,1,17,65.83,3.8724,2007-02-15,2007-04-30,74.26325231481482,17,323.55,Low Value
328,Jeffrey Spear,2,1,17,65.83,3.8724,2007-03-02,2007-04-30,59.06625,17,406.8,Low Value
413,Marvin Yee,2,1,19,65.81,3.4637,2007-02-17,2007-04-28,69.33372685185185,19,346.45,Low Value
164,Joann Gardner,2,1,15,64.85,4.3233,2007-02-16,2007-04-29,72.32945601851851,15,327.26,Low Value
344,Henry Billingsley,1,1,16,64.84,4.0525,2007-02-15,2007-04-30,73.91809027777778,16,320.17,Low Value
326,Jose Andrew,1,1,18,64.82,3.6011,2007-03-01,2007-04-30,60.18918981481482,18,393.08,Low Value
313,Donald Mahon,2,1,16,63.84,3.99,2007-03-01,2007-04-30,60.41976851851852,16,385.66,Low Value
548,Allan Cornish,1,1,16,63.84,3.99,2007-02-15,2007-05-14,88.1725,16,264.27,Low Value
350,Juan Fraley,1,1,21,63.79,3.0376,2007-02-17,2007-04-27,69.20782407407407,21,336.43,Low Value
557,Felix Gaffney,1,1,22,63.78,2.8991,2007-02-16,2007-05-14,87.2074537037037,22,266.95,Low Value
492,Lester Kraus,2,1,15,62.85,4.19,2007-02-16,2007-04-27,69.85896990740741,15,328.38,Low Value
549,Nelson Christenson,1,1,16,62.84,3.9275,2007-02-17,2007-04-30,72.38721064814816,16,316.86,Low Value
401,Tony Carranza,2,1,19,62.81,3.3058,2007-03-17,2007-04-30,44.460787037037036,19,515.64,Low Value
330,Scott Shelley,1,1,18,60.82,3.3789,2007-03-02,2007-05-14,73.0621875,18,303.84,Low Value
136,Anita Morales,2,1,14,59.86,4.2757,2007-02-17,2007-04-30,71.9173263888889,14,303.81,Low Value
162,Lauren Hudson,2,1,17,59.83,3.5194,2007-02-15,2007-05-14,88.12091435185185,17,247.82,Low Value
159,Jill Hawkins,1,1,17,58.83,3.4606,2007-02-16,2007-04-30,73.09355324074075,17,293.77,Low Value
97,Annie Russell,2,1,18,58.82,3.2678,2007-02-17,2007-04-30,71.42046296296296,18,300.6,Low Value
252,Mattie Hoffman,2,1,20,58.8,2.94,2007-02-15,2007-05-14,87.95484953703703,20,244.01,Low Value
61,Katherine Rivera,2,1,13,57.87,4.4515,2007-03-01,2007-04-30,59.61282407407408,13,354.33,Low Value
124,Sheila Wells,1,0,14,57.86,4.1329,2007-02-18,2007-04-30,71.26163194444445,14,296.36,Low Value
395,Johnny Turpin,2,1,19,57.81,3.0426,2007-02-15,2007-04-28,72.2915625,19,291.88,Low Value
271,Penny Neal,1,0,16,56.84,3.5525,2007-03-01,2007-04-30,60.74092592592593,16,341.56,Low Value
250,Jo Fowler,2,1,15,54.85,3.6567,2007-02-18,2007-04-30,70.615625,15,283.51,Low Value
288,Bobbie Craig,1,1,19,52.81,2.7795,2007-03-02,2007-04-30,59.78346064814815,19,322.42,Low Value
586,Kirk Stclair,1,1,17,50.83,2.99,2007-02-15,2007-04-30,74.31068287037037,17,249.67,Low Value
110,Tiffany Jordan,2,1,12,49.88,4.1567,2007-02-15,2007-04-27,70.92168981481481,12,256.71,Low Value
320,Anthony Schwab,2,1,15,47.85,3.19,2007-03-02,2007-04-30,59.51394675925926,15,293.46,Low Value
248,Caroline Bowman,1,1,13,37.87,2.9131,2007-02-17,2007-04-28,69.62711805555556,13,198.52,Low Value
281,Leona Obrien,2,1,10,32.9,3.29,2007-03-20,2007-04-28,39.60465277777778,10,303.21,Low Value
318,Brian Wyman,1,1,7,27.93,3.99,2007-03-21,2007-04-30,40.494282407407404,7,251.75,Low Value
